,date,team,location,opponent,outcome,active,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus,player_id,name
16134,2009-02-17,Team.INDIANA_PACERS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,1762,7,10,2,3,1,2,2,5,0,0,0,4,4,17,9.7,-5,murphtr01,Troy Murphy
16135,2009-02-18,Team.INDIANA_PACERS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,2195,6,15,1,4,5,6,3,13,4,0,0,1,5,18,15.3,1,murphtr01,Troy Murphy
16136,2009-02-20,Team.INDIANA_PACERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,2229,4,12,3,6,5,6,5,9,3,1,0,3,3,16,13.9,-3,murphtr01,Troy Murphy
16137,2009-02-22,Team.INDIANA_PACERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,2311,8,16,3,5,8,9,5,9,3,1,0,2,4,27,24.3,14,murphtr01,Troy Murphy
16138,2009-02-23,Team.INDIANA_PACERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,2074,8,16,1,6,2,3,3,18,4,0,0,2,5,19,16.9,1,murphtr01,Troy Murphy
16139,2009-02-25,Team.INDIANA_PACERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,2316,4,12,1,6,4,4,3,9,3,0,2,3,0,13,11.5,8,murphtr01,Troy Murphy
16140,2009-02-27,Team.INDIANA_PACERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,2184,6,11,1,3,7,7,3,10,3,1,2,1,4,20,21.7,-3,murphtr01,Troy Murphy
16141,2009-03-01,Team.INDIANA_PACERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,True,2256,8,16,4,7,2,4,2,16,2,1,2,2,4,22,19.6,16,murphtr01,Troy Murphy
16142,2009-03-03,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,True,2081,8,12,4,6,3,3,3,7,6,2,2,1,3,23,27.4,6,murphtr01,Troy Murphy
16143,2009-03-04,Team.INDIANA_PACERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,True,2337,4,9,2,4,1,2,3,10,1,0,1,4,3,11,7.2,-5,murphtr01,Troy Murphy
16144,2009-03-07,Team.INDIANA_PACERS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,2388,7,13,4,9,4,4,0,15,0,0,0,0,3,22,19.0,-1,murphtr01,Troy Murphy
16145,2009-03-10,Team.INDIANA_PACERS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,True,2382,7,12,7,9,2,2,0,13,4,3,0,0,3,23,25.9,-11,murphtr01,Troy Murphy
16146,2009-03-13,Team.INDIANA_PACERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,1799,2,7,1,3,2,2,0,14,1,0,1,1,1,7,7.1,-9,murphtr01,Troy Murphy
16147,2009-03-15,Team.INDIANA_PACERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,True,1851,6,12,2,4,2,2,2,8,1,1,1,2,1,16,13.8,-14,murphtr01,Troy Murphy
16148,2009-03-20,Team.INDIANA_PACERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,2322,4,7,1,4,5,6,1,10,1,0,1,2,3,14,12.2,-7,murphtr01,Troy Murphy
16149,2009-03-21,Team.INDIANA_PACERS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1822,4,8,2,5,4,4,0,4,1,0,1,1,2,14,10.8,25,murphtr01,Troy Murphy
16150,2009-03-31,Team.INDIANA_PACERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,2209,5,14,1,4,4,6,3,9,2,1,0,2,4,15,10.0,6,murphtr01,Troy Murphy
16151,2009-04-03,Team.INDIANA_PACERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,2496,7,17,3,6,2,2,2,11,3,0,1,2,4,19,13.8,5,murphtr01,Troy Murphy
16152,2009-04-05,Team.INDIANA_PACERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,True,1812,8,11,6,6,0,0,0,9,2,1,0,4,1,22,18.2,15,murphtr01,Troy Murphy
16153,2009-04-08,Team.INDIANA_PACERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,True,1535,5,10,1,3,3,3,5,9,5,1,1,1,2,14,18.6,33,murphtr01,Troy Murphy
16154,2009-04-10,Team.INDIANA_PACERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,2327,7,11,3,5,4,4,2,8,4,0,0,2,2,21,19.9,-4,murphtr01,Troy Murphy
16155,2009-04-11,Team.INDIANA_PACERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,True,2233,2,6,2,6,1,2,3,10,1,0,0,5,2,7,3.2,0,murphtr01,Troy Murphy
16156,2009-04-13,Team.INDIANA_PACERS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,2474,6,13,2,5,3,4,3,10,3,3,0,1,4,17,17.5,-9,murphtr01,Troy Murphy
16157,2009-04-15,Team.INDIANA_PACERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,1491,5,10,0,0,1,1,4,8,0,0,1,1,0,11,10.9,-14,murphtr01,Troy Murphy
16158,2008-10-29,Team.ATLANTA_HAWKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,True,1366,5,10,0,1,4,7,0,3,2,1,0,1,2,14,9.3,-9,murraro01,Ronald Murray
16159,2008-11-01,Team.ATLANTA_HAWKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,1127,2,8,0,2,0,0,1,2,1,1,0,0,3,4,1.0,8,murraro01,Ronald Murray
16160,2008-11-05,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.WIN,True,1539,5,10,3,6,1,4,2,1,3,2,0,1,2,14,11.8,7,murraro01,Ronald Murray
16161,2008-11-07,Team.ATLANTA_HAWKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,True,1399,5,11,3,4,3,4,0,1,2,1,0,2,2,16,9.8,14,murraro01,Ronald Murray
16162,2008-11-09,Team.ATLANTA_HAWKS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,True,1613,5,14,1,4,3,4,0,3,3,1,1,1,4,14,7.9,-2,murraro01,Ronald Murray
16163,2008-11-11,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,True,1311,1,5,0,1,3,4,0,2,2,0,1,2,2,5,1.4,-9,murraro01,Ronald Murray
16164,2008-11-12,Team.ATLANTA_HAWKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,1452,4,9,2,3,4,4,0,2,0,1,0,5,3,14,4.7,1,murraro01,Ronald Murray
16165,2008-11-14,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,2232,7,13,2,5,5,6,0,3,4,1,0,3,2,21,15.2,1,murraro01,Ronald Murray
16166,2008-11-15,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,1846,4,11,0,3,6,6,1,3,6,3,0,4,3,14,11.5,-9,murraro01,Ronald Murray
16167,2008-11-18,Team.ATLANTA_HAWKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,True,1023,4,10,0,3,2,2,1,1,0,0,0,2,4,10,2.0,-10,murraro01,Ronald Murray
16168,2008-11-19,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,1183,2,11,2,5,2,2,0,2,0,1,0,1,1,8,1.3,-13,murraro01,Ronald Murray
16169,2008-11-21,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1005,0,5,0,1,0,0,1,3,5,1,0,4,3,0,-2.6,7,murraro01,Ronald Murray
16170,2008-11-22,Team.ATLANTA_HAWKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1086,3,8,0,0,0,0,0,1,0,0,0,1,1,6,0.5,1,murraro01,Ronald Murray
16171,2008-11-26,Team.ATLANTA_HAWKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,1831,6,11,2,4,2,2,0,0,1,3,0,3,4,16,9.8,-1,murraro01,Ronald Murray
16172,2008-11-28,Team.ATLANTA_HAWKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,True,621,0,5,0,2,0,0,0,0,0,0,0,2,2,0,-6.3,-17,murraro01,Ronald Murray
16173,2008-11-29,Team.ATLANTA_HAWKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,1184,3,7,1,4,0,0,0,3,1,1,0,4,2,7,1.1,-9,murraro01,Ronald Murray
16174,2008-12-03,Team.ATLANTA_HAWKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,747,3,7,0,1,0,0,0,0,1,0,0,2,1,6,0.6,-4,murraro01,Ronald Murray
16175,2008-12-05,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,True,941,4,6,0,0,2,3,1,3,1,0,0,2,1,10,6.9,11,murraro01,Ronald Murray
16176,2008-12-06,Team.ATLANTA_HAWKS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,564,0,2,0,1,0,0,0,1,0,0,0,2,1,0,-3.5,-8,murraro01,Ronald Murray
16177,2008-12-09,Team.ATLANTA_HAWKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,1084,2,4,0,0,0,0,0,2,2,2,1,1,2,4,4.9,7,murraro01,Ronald Murray
16178,2008-12-10,Team.ATLANTA_HAWKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1563,7,10,2,3,1,2,0,1,3,4,2,1,5,17,17.2,2,murraro01,Ronald Murray
16179,2008-12-12,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,True,1085,1,3,0,0,1,1,0,2,1,0,0,1,0,3,1.6,0,murraro01,Ronald Murray
16180,2008-12-13,Team.ATLANTA_HAWKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,True,996,1,5,1,3,2,4,0,0,0,0,0,2,0,5,-0.9,-6,murraro01,Ronald Murray
16181,2008-12-15,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1012,1,7,0,3,0,0,0,2,0,1,0,2,0,2,-2.9,2,murraro01,Ronald Murray
16182,2008-12-17,Team.ATLANTA_HAWKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,True,700,2,4,2,3,0,0,0,0,1,1,0,1,0,6,4.7,0,murraro01,Ronald Murray
16183,2008-12-19,Team.ATLANTA_HAWKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,1308,8,12,3,5,1,2,0,3,1,1,0,4,2,20,12.2,24,murraro01,Ronald Murray
16184,2008-12-21,Team.ATLANTA_HAWKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,True,849,1,4,0,1,0,0,1,1,0,3,0,2,1,2,1.2,5,murraro01,Ronald Murray
16185,2008-12-23,Team.ATLANTA_HAWKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,True,1071,2,4,0,0,2,2,0,0,0,1,0,1,2,6,3.2,-1,murraro01,Ronald Murray
16186,2008-12-27,Team.ATLANTA_HAWKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,1181,2,6,0,3,0,0,0,0,2,0,0,0,3,4,0.8,1,murraro01,Ronald Murray
16187,2008-12-29,Team.ATLANTA_HAWKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,True,1090,5,9,3,4,0,0,0,3,1,0,0,2,0,13,8.3,1,murraro01,Ronald Murray
16188,2008-12-30,Team.ATLANTA_HAWKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,True,863,4,6,0,2,0,0,0,2,2,0,0,0,2,8,6.6,0,murraro01,Ronald Murray
16189,2009-01-02,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,427,3,6,1,1,0,0,0,0,0,0,0,0,0,7,4.0,8,murraro01,Ronald Murray
16190,2009-01-03,Team.ATLANTA_HAWKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,True,2156,6,13,1,2,4,4,0,4,2,1,0,1,0,17,12.9,15,murraro01,Ronald Murray
16191,2009-01-07,Team.ATLANTA_HAWKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,True,1396,5,9,2,4,2,4,1,3,2,1,0,3,2,14,9.1,12,murraro01,Ronald Murray
16192,2009-01-09,Team.ATLANTA_HAWKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,True,1644,4,12,1,3,0,0,1,3,2,1,0,0,1,9,5.8,-11,murraro01,Ronald Murray
16193,2009-01-11,Team.ATLANTA_HAWKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,737,2,5,1,2,0,0,0,2,2,1,0,2,2,5,2.5,-5,murraro01,Ronald Murray
16194,2009-01-13,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,1629,5,7,0,0,4,4,0,1,1,1,0,0,1,14,12.7,18,murraro01,Ronald Murray
16195,2009-01-14,Team.ATLANTA_HAWKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,1893,6,9,3,3,2,2,1,1,2,1,0,0,3,17,15.3,14,murraro01,Ronald Murray
16196,2009-01-16,Team.ATLANTA_HAWKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,True,1558,3,10,1,5,0,0,0,3,2,1,0,0,4,7,2.9,-6,murraro01,Ronald Murray
16197,2009-01-19,Team.ATLANTA_HAWKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,True,2059,4,13,1,7,3,3,1,4,3,1,1,2,3,12,7.0,11,murraro01,Ronald Murray
16198,2009-01-20,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,True,2068,4,13,1,4,4,6,0,3,1,1,0,1,3,13,5.1,-13,murraro01,Ronald Murray
16199,2009-01-23,Team.ATLANTA_HAWKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,1366,11,13,2,2,1,1,0,2,3,2,0,0,2,25,24.2,26,murraro01,Ronald Murray
16200,2009-01-25,Team.ATLANTA_HAWKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,1524,5,9,1,4,5,6,0,3,2,1,0,1,2,16,12.8,8,murraro01,Ronald Murray
16201,2009-01-26,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,True,1472,5,11,0,2,4,5,0,0,0,4,0,1,5,14,8.9,-5,murraro01,Ronald Murray
16202,2009-01-28,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,1782,8,14,1,2,3,6,0,1,0,0,0,2,5,20,8.5,-8,murraro01,Ronald Murray
16203,2009-01-30,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.WIN,True,1849,9,12,1,3,4,5,1,4,3,3,0,1,0,23,23.8,22,murraro01,Ronald Murray
16204,2009-01-31,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,1623,7,14,3,6,1,1,0,2,3,0,0,0,3,18,12.5,5,murraro01,Ronald Murray
16205,2009-02-04,Team.ATLANTA_HAWKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,1831,3,8,0,2,3,4,0,1,3,2,1,4,2,9,4.5,10,murraro01,Ronald Murray
16206,2009-02-06,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1409,5,9,2,4,1,1,0,5,2,0,0,2,1,13,9.2,-3,murraro01,Ronald Murray
16207,2009-02-07,Team.ATLANTA_HAWKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,1537,1,7,1,2,2,3,0,1,4,0,0,1,1,5,1.8,-18,murraro01,Ronald Murray
16208,2009-02-10,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,1658,6,15,2,5,2,4,1,2,2,2,0,0,4,16,10.2,5,murraro01,Ronald Murray
16209,2009-02-11,Team.ATLANTA_HAWKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,True,1724,10,18,1,3,2,3,1,2,1,0,1,0,2,23,15.9,12,murraro01,Ronald Murray
16210,2009-02-20,Team.ATLANTA_HAWKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,True,1354,6,8,1,3,4,6,0,3,4,2,0,1,0,17,17.7,-2,murraro01,Ronald Murray
16211,2009-02-23,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,1781,5,11,2,5,1,2,0,2,5,2,1,2,3,13,10.5,5,murraro01,Ronald Murray
16212,2009-02-25,Team.ATLANTA_HAWKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,2384,6,12,1,4,2,2,0,2,4,1,0,4,4,15,7.8,-9,murraro01,Ronald Murray
16213,2009-02-27,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,True,1750,4,8,0,3,4,5,0,2,2,0,0,3,2,12,5.8,0,murraro01,Ronald Murray
16214,2009-03-01,Team.ATLANTA_HAWKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1867,5,15,1,3,3,5,0,1,2,1,2,1,2,14,7.0,0,murraro01,Ronald Murray
16215,2009-03-02,Team.ATLANTA_HAWKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,936,2,6,0,2,0,0,0,2,1,0,1,1,2,4,0.8,10,murraro01,Ronald Murray
16216,2009-03-04,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,1244,4,9,2,6,0,0,1,1,2,0,0,3,3,10,3.5,9,murraro01,Ronald Murray
16217,2009-03-06,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,1528,6,12,2,3,0,0,0,1,2,1,1,1,3,14,9.2,3,murraro01,Ronald Murray
16218,2009-03-07,Team.ATLANTA_HAWKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,True,1585,4,11,0,1,4,6,0,1,0,1,0,0,2,12,5.6,-4,murraro01,Ronald Murray
16219,2009-03-09,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_ORLEANS_HORNETS,Outcome.WIN,True,1797,4,12,3,5,3,4,0,3,2,1,0,0,2,14,9.3,11,murraro01,Ronald Murray
16220,2009-03-11,Team.ATLANTA_HAWKS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,1504,7,12,1,4,1,2,0,1,1,2,0,2,5,16,9.0,6,murraro01,Ronald Murray
16221,2009-03-13,Team.ATLANTA_HAWKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,1478,4,10,0,2,0,0,1,3,3,2,0,0,1,8,7.9,7,murraro01,Ronald Murray
16222,2009-03-15,Team.ATLANTA_HAWKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,1135,1,6,1,1,0,0,0,2,2,0,1,1,1,3,0.5,12,murraro01,Ronald Murray
16223,2009-03-17,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,True,1624,4,8,1,4,3,5,0,2,2,0,0,1,3,12,7.0,28,murraro01,Ronald Murray
16224,2009-03-19,Team.ATLANTA_HAWKS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,True,1860,7,12,1,3,4,5,0,2,1,2,0,1,3,19,14.1,24,murraro01,Ronald Murray
16225,2009-03-21,Team.ATLANTA_HAWKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1356,7,16,2,6,6,7,0,2,1,1,2,5,4,22,10.3,3,murraro01,Ronald Murray
16226,2009-03-23,Team.ATLANTA_HAWKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,1948,12,18,5,8,1,3,1,1,5,1,0,1,2,30,25.1,22,murraro01,Ronald Murray
16227,2009-03-25,Team.ATLANTA_HAWKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1692,7,12,1,3,0,0,0,0,2,1,0,1,3,15,9.6,0,murraro01,Ronald Murray
16228,2009-03-27,Team.ATLANTA_HAWKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,True,1670,4,13,1,3,2,3,0,4,3,1,0,1,1,11,6.0,-1,murraro01,Ronald Murray
16229,2009-03-29,Team.ATLANTA_HAWKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,True,1900,6,13,1,3,1,2,0,1,2,2,0,1,4,14,8.0,5,murraro01,Ronald Murray
16230,2009-03-31,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,1939,5,14,1,2,8,8,2,3,6,3,0,3,3,19,16.5,0,murraro01,Ronald Murray
16231,2009-04-03,Team.ATLANTA_HAWKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,1925,5,13,4,7,7,9,1,0,1,2,0,3,2,21,12.7,-6,murraro01,Ronald Murray
16232,2009-04-04,Team.ATLANTA_HAWKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,True,1840,4,10,0,2,4,4,0,2,2,3,0,4,4,12,6.0,-15,murraro01,Ronald Murray
16233,2009-04-07,Team.ATLANTA_HAWKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,True,1703,5,12,1,3,1,2,0,1,3,2,0,1,2,12,7.8,7,murraro01,Ronald Murray
16234,2009-04-08,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,1775,3,8,0,3,2,2,0,0,2,2,0,1,3,8,4.8,-2,murraro01,Ronald Murray
16235,2009-04-10,Team.ATLANTA_HAWKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,1979,4,9,0,3,7,9,0,3,2,0,0,1,1,15,10.4,1,murraro01,Ronald Murray
16236,2009-04-14,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,True,2161,5,20,1,3,6,8,1,1,5,2,0,1,2,17,8.9,5,murraro01,Ronald Murray
16237,2009-04-15,Team.ATLANTA_HAWKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,2559,8,21,1,4,12,13,0,3,6,0,1,4,0,29,18.9,-7,murraro01,Ronald Murray
16238,2009-01-13,Team.HOUSTON_ROCKETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,261,2,2,0,0,0,0,1,0,0,0,0,0,0,4,4.1,-4,mutomdi01,Dikembe Mutombo
16239,2009-02-04,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,384,0,3,0,0,0,0,3,0,0,0,1,0,1,0,0.3,0,mutomdi01,Dikembe Mutombo
16240,2009-02-07,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,303,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6,-3,mutomdi01,Dikembe Mutombo
16241,2009-02-22,Team.HOUSTON_ROCKETS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,252,0,0,0,0,0,0,0,1,0,0,1,2,1,0,-1.4,3,mutomdi01,Dikembe Mutombo
16242,2009-03-16,Team.HOUSTON_ROCKETS,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.WIN,True,1478,0,1,0,0,1,2,2,4,0,0,3,2,1,1,2.2,8,mutomdi01,Dikembe Mutombo
16243,2009-03-18,Team.HOUSTON_ROCKETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,True,261,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.6,-3,mutomdi01,Dikembe Mutombo
16244,2009-04-01,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,319,0,0,0,0,1,2,0,1,0,0,1,0,1,1,1.2,0,mutomdi01,Dikembe Mutombo
16245,2009-04-07,Team.HOUSTON_ROCKETS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,True,448,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0.5,-6,mutomdi01,Dikembe Mutombo
16246,2009-04-10,Team.HOUSTON_ROCKETS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,2072,3,7,0,0,4,5,5,10,0,0,4,2,4,10,11.6,5,mutomdi01,Dikembe Mutombo
16247,2008-11-01,Team.NEW_JERSEY_NETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,True,286,1,2,0,1,0,0,2,0,0,0,0,1,1,2,1.0,-1,najered01,Eduardo Nájera
16248,2008-11-04,Team.NEW_JERSEY_NETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,269,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.3,-2,najered01,Eduardo Nájera
16249,2008-11-07,Team.NEW_JERSEY_NETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,True,1221,1,4,0,3,0,0,0,5,3,1,0,1,4,2,1.6,2,najered01,Eduardo Nájera
16250,2008-11-08,Team.NEW_JERSEY_NETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,True,597,0,4,0,2,0,0,0,1,0,0,0,1,1,0,-3.9,-1,najered01,Eduardo Nájera
16251,2008-11-10,Team.NEW_JERSEY_NETS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,True,572,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-0.5,-3,najered01,Eduardo Nájera
16252,2008-11-12,Team.NEW_JERSEY_NETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,True,348,0,2,0,1,0,0,1,0,1,0,1,2,0,0,-1.3,0,najered01,Eduardo Nájera
16253,2008-11-21,Team.NEW_JERSEY_NETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,True,326,1,3,0,1,0,0,0,2,0,0,0,0,3,2,-0.3,-6,najered01,Eduardo Nájera
16254,2008-12-19,Team.NEW_JERSEY_NETS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,True,131,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,najered01,Eduardo Nájera
16255,2008-12-22,Team.NEW_JERSEY_NETS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,910,3,5,0,1,0,1,0,4,0,0,0,1,4,6,1.9,-5,najered01,Eduardo Nájera
