,date,team,location,opponent,outcome,active,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus,player_id,name
119,2006-03-28,Team.CHICAGO_BULLS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,True,1068,4,8,0,0,0,0,3,5,0,0,1,1,2,8,6.5,-1,allenma01,Malik Allen
120,2006-03-31,Team.CHICAGO_BULLS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,842,4,5,0,0,0,0,1,2,0,2,0,0,1,8,9.0,14,allenma01,Malik Allen
121,2006-04-01,Team.CHICAGO_BULLS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,True,204,0,1,0,0,1,2,0,0,0,0,0,0,1,1,-0.5,2,allenma01,Malik Allen
122,2006-04-04,Team.CHICAGO_BULLS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,1202,5,9,0,0,2,2,0,1,0,0,0,0,1,12,7.6,-12,allenma01,Malik Allen
123,2006-04-05,Team.CHICAGO_BULLS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,482,1,1,0,0,0,0,0,0,1,0,0,2,1,2,0.0,-2,allenma01,Malik Allen
124,2006-04-08,Team.CHICAGO_BULLS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,1499,3,9,0,0,2,2,3,2,1,1,0,0,4,8,5.7,-3,allenma01,Malik Allen
125,2006-04-11,Team.CHICAGO_BULLS,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.WIN,True,1745,5,12,0,0,1,2,1,7,0,0,0,1,2,11,5.2,-13,allenma01,Malik Allen
126,2006-04-12,Team.CHICAGO_BULLS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,True,1607,4,12,0,0,1,2,3,4,1,1,0,3,4,9,2.2,2,allenma01,Malik Allen
127,2006-04-14,Team.CHICAGO_BULLS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,598,3,3,0,0,0,0,0,1,0,0,0,2,1,6,3.0,0,allenma01,Malik Allen
128,2006-04-16,Team.CHICAGO_BULLS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,True,1294,3,8,0,0,0,0,2,3,1,0,2,2,3,6,2.8,10,allenma01,Malik Allen
129,2006-04-17,Team.CHICAGO_BULLS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,True,1042,4,7,0,0,0,0,1,2,1,2,1,0,5,8,7.4,16,allenma01,Malik Allen
130,2006-04-19,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,True,902,3,5,0,0,2,4,3,2,1,0,0,0,4,8,6.7,16,allenma01,Malik Allen
131,2005-11-02,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,2421,11,21,5,10,4,5,0,3,1,2,0,2,2,31,21.1,-3,allenra02,Ray Allen
132,2005-11-04,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,2858,10,28,3,13,9,10,3,5,4,3,0,4,1,32,21.0,11,allenra02,Ray Allen
133,2005-11-08,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,1972,6,15,1,6,2,2,1,2,5,3,0,2,2,15,11.9,1,allenra02,Ray Allen
134,2005-11-09,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,2159,10,16,6,8,2,4,0,1,7,1,0,3,0,28,23.2,-14,allenra02,Ray Allen
135,2005-11-11,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,True,2035,4,14,1,9,8,8,0,2,2,2,0,3,1,17,9.4,-21,allenra02,Ray Allen
136,2005-11-13,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,True,2395,7,19,0,6,5,5,0,4,4,2,0,6,6,19,6.1,2,allenra02,Ray Allen
137,2005-11-15,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,2465,4,18,1,8,10,11,0,6,4,1,0,2,3,19,10.0,-8,allenra02,Ray Allen
138,2005-11-16,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,True,2480,12,17,4,6,4,5,1,6,3,2,0,1,0,32,30.1,11,allenra02,Ray Allen
139,2005-11-18,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,2530,9,19,4,8,5,5,0,8,5,2,0,2,2,27,22.4,16,allenra02,Ray Allen
140,2005-11-20,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,True,2497,9,20,5,13,5,7,1,3,7,1,0,3,3,28,20.1,6,allenra02,Ray Allen
141,2005-11-22,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,True,2482,8,20,2,10,5,5,1,0,1,3,0,0,2,23,15.8,-5,allenra02,Ray Allen
142,2005-11-24,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,2392,6,15,3,7,4,4,1,5,4,0,0,2,1,19,13.5,-10,allenra02,Ray Allen
143,2005-11-26,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Outcome.LOSS,True,1408,7,15,1,6,0,0,0,2,1,0,0,1,6,15,5.2,0,allenra02,Ray Allen
144,2005-11-30,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,2487,11,23,4,9,6,7,0,2,4,2,0,2,1,32,22.9,6,allenra02,Ray Allen
145,2005-12-02,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,True,2662,8,22,4,10,1,2,3,3,5,4,1,2,1,21,17.2,17,allenra02,Ray Allen
146,2005-12-04,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,2518,10,26,3,9,2,2,2,4,2,3,0,3,1,25,14.4,-2,allenra02,Ray Allen
147,2005-12-06,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,2507,9,28,3,12,4,4,1,2,3,2,1,4,3,25,9.9,2,allenra02,Ray Allen
148,2005-12-09,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,True,2408,6,22,2,11,5,6,1,4,6,0,1,1,1,19,11.0,22,allenra02,Ray Allen
149,2005-12-10,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,2150,10,21,2,10,2,2,1,0,5,1,0,2,1,24,16.1,-12,allenra02,Ray Allen
150,2005-12-13,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,True,2796,11,24,7,10,6,6,2,5,6,0,0,2,2,35,26.9,-2,allenra02,Ray Allen
151,2005-12-15,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,2582,10,27,4,9,6,7,5,3,4,1,1,0,1,30,23.2,-4,allenra02,Ray Allen
152,2005-12-16,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,2456,9,19,5,7,1,1,0,2,4,2,1,7,3,24,12.2,7,allenra02,Ray Allen
153,2005-12-19,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,2551,10,18,2,6,2,2,2,4,6,3,0,3,3,24,21.0,12,allenra02,Ray Allen
154,2005-12-20,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,2345,8,19,4,10,6,7,1,3,0,0,0,1,1,26,15.7,-18,allenra02,Ray Allen
155,2005-12-23,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,2156,8,21,1,7,2,2,1,2,3,1,1,2,3,19,9.4,-7,allenra02,Ray Allen
156,2005-12-26,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,True,2490,3,13,0,7,12,13,1,6,6,2,0,1,4,18,15.8,14,allenra02,Ray Allen
157,2005-12-28,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,True,2513,10,20,4,6,0,1,2,1,2,2,0,3,1,24,15.3,-15,allenra02,Ray Allen
158,2005-12-29,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,True,2632,13,25,8,14,5,6,1,4,3,1,0,4,1,39,26.9,11,allenra02,Ray Allen
159,2005-12-31,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,2485,11,18,4,9,2,2,2,2,3,1,0,0,1,28,24.5,1,allenra02,Ray Allen
160,2006-01-02,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,True,2213,9,21,3,9,3,3,0,4,2,1,0,2,3,24,13.3,-21,allenra02,Ray Allen
161,2006-01-04,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,True,1699,6,13,4,6,4,4,0,2,1,0,0,1,4,20,12.0,1,allenra02,Ray Allen
162,2006-01-06,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,True,2305,7,18,4,7,4,4,1,2,4,1,0,1,1,22,15.9,-4,allenra02,Ray Allen
163,2006-01-08,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,2700,13,29,4,13,3,3,4,2,4,3,0,0,2,33,26.3,-3,allenra02,Ray Allen
164,2006-01-09,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,2457,8,17,5,11,6,6,0,5,2,2,0,2,2,27,20.4,-8,allenra02,Ray Allen
165,2006-01-11,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,True,481,0,1,0,1,1,1,0,1,4,0,0,1,0,1,2.4,8,allenra02,Ray Allen
166,2006-01-20,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,True,2615,8,20,4,10,4,4,0,5,2,2,0,1,2,24,16.3,-6,allenra02,Ray Allen
167,2006-01-22,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,True,3064,14,28,8,16,6,7,2,4,3,2,1,3,1,42,31.6,-8,allenra02,Ray Allen
168,2006-01-25,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,True,1988,8,18,5,6,1,2,0,2,6,2,0,1,2,22,17.2,8,allenra02,Ray Allen
169,2006-01-26,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,2461,9,21,2,11,5,5,0,6,3,2,0,0,4,25,18.2,-6,allenra02,Ray Allen
170,2006-01-28,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.WIN,True,1972,13,20,4,8,5,5,0,4,1,1,0,0,3,35,27.9,9,allenra02,Ray Allen
171,2006-01-30,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,True,2380,10,18,4,7,2,2,1,1,3,3,0,6,3,26,16.3,-14,allenra02,Ray Allen
172,2006-02-01,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,2515,12,20,4,10,4,5,1,3,3,1,0,3,1,32,23.7,4,allenra02,Ray Allen
173,2006-02-03,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,2040,10,22,2,9,1,2,0,4,3,1,1,6,0,23,10.2,-20,allenra02,Ray Allen
174,2006-02-04,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,2472,6,18,2,6,3,3,0,4,1,3,0,4,3,17,6.5,-20,allenra02,Ray Allen
175,2006-02-06,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,2480,12,22,3,8,4,4,1,5,1,1,0,3,3,31,20.1,-8,allenra02,Ray Allen
176,2006-02-08,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Outcome.LOSS,True,2248,6,21,3,9,3,3,0,5,6,0,0,3,1,18,8.0,-10,allenra02,Ray Allen
177,2006-02-10,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,True,2400,7,22,4,10,4,4,4,2,4,1,2,0,1,22,17.6,19,allenra02,Ray Allen
178,2006-02-12,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,2594,10,20,8,12,6,6,2,2,3,0,1,5,2,34,23.0,-2,allenra02,Ray Allen
179,2006-02-14,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,2260,8,14,3,5,0,0,0,1,1,2,1,3,1,19,12.7,-10,allenra02,Ray Allen
180,2006-02-15,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,True,2309,10,19,3,7,0,0,1,1,0,1,0,3,2,23,11.9,-8,allenra02,Ray Allen
181,2006-02-21,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1956,6,14,2,3,6,6,4,1,1,0,0,3,1,20,13.0,-16,allenra02,Ray Allen
182,2006-02-22,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,True,2661,11,20,5,8,6,6,1,3,7,1,0,1,1,33,29.5,11,allenra02,Ray Allen
183,2006-02-25,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,True,2152,6,20,2,7,7,8,2,3,3,2,1,3,1,21,12.7,-19,allenra02,Ray Allen
184,2006-02-28,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Outcome.WIN,True,2557,9,14,5,7,10,11,0,5,2,0,0,3,2,33,25.5,18,allenra02,Ray Allen
185,2006-03-03,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,True,2647,13,26,3,10,2,2,2,7,3,0,0,0,0,31,23.6,2,allenra02,Ray Allen
186,2006-03-05,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,1741,8,12,3,6,1,1,0,3,8,1,0,1,3,20,20.1,27,allenra02,Ray Allen
187,2006-03-08,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,2252,5,10,2,3,6,7,0,0,3,3,0,2,0,18,15.7,-14,allenra02,Ray Allen
188,2006-03-10,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,2723,13,26,4,9,8,9,0,2,5,2,1,2,0,38,29.4,17,allenra02,Ray Allen
189,2006-03-12,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,True,2433,8,17,2,6,1,1,1,9,5,2,0,4,2,19,14.4,7,allenra02,Ray Allen
190,2006-03-14,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,2590,11,21,5,9,6,7,0,2,3,0,0,4,4,33,19.4,-2,allenra02,Ray Allen
191,2006-03-16,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,2592,8,14,4,7,6,8,0,4,7,0,0,1,2,26,22.9,3,allenra02,Ray Allen
192,2006-03-21,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,2524,8,19,3,10,4,4,0,7,5,1,2,4,2,23,16.1,-12,allenra02,Ray Allen
193,2006-03-22,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,2054,4,14,0,4,7,10,0,1,3,3,0,2,5,15,7.0,0,allenra02,Ray Allen
194,2006-03-24,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,2041,6,19,1,8,1,1,4,1,4,0,0,1,2,14,7.2,-10,allenra02,Ray Allen
195,2006-03-26,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,True,2434,13,23,5,6,2,2,0,2,5,0,0,5,2,33,20.4,-1,allenra02,Ray Allen
196,2006-03-28,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,2352,8,17,3,8,1,1,1,4,5,0,0,2,1,20,14.3,2,allenra02,Ray Allen
197,2006-03-29,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,1454,1,13,1,6,7,7,0,4,2,1,0,2,0,10,2.9,-30,allenra02,Ray Allen
198,2006-03-31,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,2551,10,27,5,13,4,4,4,4,4,1,0,5,4,29,15.3,-12,allenra02,Ray Allen
199,2006-04-02,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,1718,7,13,3,5,7,7,0,6,6,2,0,1,2,24,23.9,28,allenra02,Ray Allen
200,2006-04-04,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,True,2481,11,22,3,9,7,8,1,3,4,1,0,1,2,32,24.2,14,allenra02,Ray Allen
201,2006-04-07,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,2535,12,18,4,6,10,10,0,3,3,1,0,4,4,38,28.6,11,allenra02,Ray Allen
202,2006-04-09,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,True,2411,11,21,4,9,4,4,0,4,5,0,0,6,1,30,18.0,3,allenra02,Ray Allen
203,2006-04-11,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1919,5,13,2,4,2,2,0,3,0,1,0,2,4,14,5.2,-11,allenra02,Ray Allen
204,2006-04-12,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Outcome.LOSS,True,2710,13,25,6,9,4,5,1,5,8,0,0,5,3,36,24.9,-3,allenra02,Ray Allen
205,2006-04-14,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,2525,13,25,5,12,2,3,0,6,6,1,0,3,0,33,24.3,-8,allenra02,Ray Allen
206,2006-04-16,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,1801,7,15,4,8,3,3,0,7,6,2,0,1,2,21,19.8,14,allenra02,Ray Allen
207,2006-04-18,Team.SEATTLE_SUPERSONICS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,2497,9,20,4,11,4,6,0,1,2,2,0,3,3,26,14.3,-7,allenra02,Ray Allen
208,2006-04-19,Team.SEATTLE_SUPERSONICS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,True,1537,9,17,7,13,2,2,0,2,4,2,0,1,0,27,23.1,18,allenra02,Ray Allen
209,2006-01-06,Team.BOSTON_CELTICS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,True,1779,3,11,0,0,3,4,2,5,1,2,0,2,3,9,4.5,1,allento01,Tony Allen
210,2006-01-07,Team.BOSTON_CELTICS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,True,730,2,4,0,1,0,0,0,1,1,0,0,6,3,4,-4.2,-7,allento01,Tony Allen
211,2006-01-09,Team.BOSTON_CELTICS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,1464,4,8,0,1,4,6,4,2,3,0,1,0,2,12,12.6,4,allento01,Tony Allen
212,2006-01-10,Team.BOSTON_CELTICS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,True,929,1,2,0,0,2,2,0,1,0,0,0,1,0,4,2.3,-17,allento01,Tony Allen
213,2006-01-13,Team.BOSTON_CELTICS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,1035,2,3,0,0,5,6,0,3,4,0,1,0,1,9,11.3,-1,allento01,Tony Allen
214,2006-01-16,Team.BOSTON_CELTICS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,True,854,2,5,0,0,0,0,2,2,0,1,0,0,1,4,3.9,2,allento01,Tony Allen
215,2006-01-18,Team.BOSTON_CELTICS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,384,0,1,0,0,2,2,0,0,0,0,0,0,1,2,0.9,-12,allento01,Tony Allen
216,2006-01-20,Team.BOSTON_CELTICS,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.WIN,True,794,1,2,0,0,0,0,0,0,0,2,0,1,1,2,1.6,1,allento01,Tony Allen
217,2006-01-21,Team.BOSTON_CELTICS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,1568,3,6,0,0,4,7,2,1,1,2,2,1,4,10,9.0,-7,allento01,Tony Allen
218,2006-01-23,Team.BOSTON_CELTICS,Location.HOME,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Outcome.WIN,True,1302,2,5,0,0,0,0,1,0,0,1,2,0,3,4,3.2,-3,allento01,Tony Allen
219,2006-01-25,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,True,821,1,5,0,0,0,0,1,1,0,1,0,0,2,2,0.1,-9,allento01,Tony Allen
220,2006-01-27,Team.BOSTON_CELTICS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,True,1211,2,6,0,0,0,0,1,1,3,1,0,2,2,4,1.9,6,allento01,Tony Allen
221,2006-01-29,Team.BOSTON_CELTICS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,937,0,2,0,0,0,2,0,1,1,0,0,0,4,0,-2.8,-1,allento01,Tony Allen
222,2006-01-30,Team.BOSTON_CELTICS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,True,719,1,3,0,0,0,1,0,1,0,0,0,0,4,2,-1.4,-8,allento01,Tony Allen
223,2006-02-01,Team.BOSTON_CELTICS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,903,2,3,0,0,0,0,0,1,2,1,0,0,1,4,5.0,-6,allento01,Tony Allen
224,2006-02-03,Team.BOSTON_CELTICS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,1091,2,8,0,1,0,0,0,2,2,1,1,1,1,4,1.5,-6,allento01,Tony Allen
225,2006-02-04,Team.BOSTON_CELTICS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,True,548,1,2,0,0,0,0,0,2,0,0,0,1,2,2,-0.2,-11,allento01,Tony Allen
226,2006-02-06,Team.BOSTON_CELTICS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,True,859,1,3,0,0,0,0,0,2,0,1,0,2,2,2,-0.9,-3,allento01,Tony Allen
227,2006-02-10,Team.BOSTON_CELTICS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,756,3,6,0,1,1,1,1,2,0,0,0,2,0,7,3.3,4,allento01,Tony Allen
228,2006-02-12,Team.BOSTON_CELTICS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,True,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,allento01,Tony Allen
229,2006-02-15,Team.BOSTON_CELTICS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,192,0,0,0,0,0,0,0,1,0,0,0,3,1,0,-3.1,-5,allento01,Tony Allen
230,2006-02-21,Team.BOSTON_CELTICS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,True,1666,3,5,1,1,1,4,0,2,1,1,0,1,4,8,4.2,25,allento01,Tony Allen
231,2006-02-22,Team.BOSTON_CELTICS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,1756,3,4,1,1,1,2,0,2,1,0,0,1,5,8,4.3,-8,allento01,Tony Allen
232,2006-02-24,Team.BOSTON_CELTICS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,648,2,3,0,0,0,0,1,0,1,1,0,1,2,4,3.3,-3,allento01,Tony Allen
233,2006-02-26,Team.BOSTON_CELTICS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,True,825,3,4,0,1,0,0,0,2,0,1,0,1,3,6,3.8,-9,allento01,Tony Allen
234,2006-03-01,Team.BOSTON_CELTICS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,True,294,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-2.1,-5,allento01,Tony Allen
235,2006-03-03,Team.BOSTON_CELTICS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,215,0,2,0,1,0,0,0,1,0,0,0,0,1,0,-1.5,-4,allento01,Tony Allen
236,2006-03-05,Team.BOSTON_CELTICS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,True,1378,1,4,0,0,0,0,1,2,1,0,0,2,4,2,-2.0,7,allento01,Tony Allen
237,2006-03-07,Team.BOSTON_CELTICS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,1685,1,4,1,2,2,2,0,1,3,0,0,5,4,5,-1.6,2,allento01,Tony Allen
238,2006-03-08,Team.BOSTON_CELTICS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,1173,2,5,1,1,4,4,0,2,0,2,1,0,2,9,8.8,9,allento01,Tony Allen
239,2006-03-10,Team.BOSTON_CELTICS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,1170,1,4,0,0,4,4,1,3,0,0,1,0,2,6,5.1,3,allento01,Tony Allen
240,2006-03-12,Team.BOSTON_CELTICS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,True,930,3,5,2,2,2,2,1,1,0,0,0,1,2,10,6.9,1,allento01,Tony Allen
